"","NPCbyNSC","AveExpr","F","P.Value","adj.P.Val"
"Chmp5",0.570063819325232,6.64054744034482,8.38103137575537,0.0171101776157562,0.0911780320540162
"Gm37070",-0.747707539227525,2.19444658744666,8.36464108514718,0.0171906793409508,0.0915720379861032
"Ntm",0.621570917306449,0.764401374477482,8.3614431870993,0.0172064401258961,0.0916210099986169
"Rab26",1.19006237238345,0.653239391678741,8.35951273078898,0.0172159629301207,0.0916367412583417
"Ube2d1",0.690647707678562,3.05635300674783,8.35523164022772,0.0172371043336769,0.091683114934059
"Gatsl3",1.52059346570591,3.59281636953544,8.35492659789162,0.0172386119466198,0.091683114934059
"Nol3",1.57664676900243,2.6847907585007,8.35375767453481,0.0172443906233941,0.091683114934059
"Gnpda2",0.666606792845164,3.8829576962256,8.34989738759425,0.0172634911925957,0.0917497011915821
"Wdr89",-0.606138478489808,2.64744470371744,8.3481891308925,0.0172719518757737,0.091759710822132
"Tpst2",-0.743344402008607,2.33806774947291,8.34607119472071,0.0172824486935338,0.0917805259701143
"Eme1",-2.04804140612841,3.57313805891495,8.34372782768103,0.0172940719064377,0.0918073048579575
"Vps13a",-0.719913466279951,0.975749586516505,8.3377313906598,0.0173238582353574,0.0919291696132668
"Cops9",0.81994717040818,8.03163212316846,8.33645495005531,0.0173302068728329,0.0919291696132668
"Qprt",-1.05218635598718,0.613177533880523,8.32463228676466,0.0173891452138989,0.09220675213953
"Taf9b",1.01960290563486,4.35305606008048,8.32259127429164,0.01739934495542,0.0922257832344469
"Gm31024",1.32249372812193,0.979931626988611,8.31376222880961,0.0174435518415417,0.0924249873685331
"Snhg10",1.0731081320295,4.58663518699195,8.29964965752243,0.0175144999129262,0.0927656751272714
"Ssh2",-1.00974931751189,2.11239975324697,8.29561512932023,0.0175348477491939,0.0928382014986731
"Rasip1",0.731005916110385,1.7269674192209,8.28692579214648,0.0175787703922901,0.0930354422393168
"Hhatl",1.27023515454166,1.96929211224682,8.28541951393186,0.0175863980172008,0.0930405152589945
"Aars2",-1.25374722342188,1.8217872727696,8.28177721148981,0.017604859025796,0.0931028765234571
"Fis1",0.692491140938311,7.28709559181211,8.27841406866846,0.0176219262401644,0.0931578222722751
"Engase",-1.13714155122976,1.7504929786932,8.26562320801415,0.0176870228535692,0.0934665362992968
"Tmem246",0.968592090739325,4.49377955456348,8.25790157177597,0.0177264635295767,0.0936053062215885
"Dnajc18",0.813482526059314,5.31016056600356,8.25785495646502,0.0177267019595324,0.0936053062215885
"Armcx6",0.703725072189537,4.4868349160078,8.24580198583351,0.0177884833248588,0.0938960010840352
"AC134329.1",1.22151199158671,2.80383097420085,8.23644773705592,0.0178366137701804,0.0941144473176199
"Gm14336",-0.886851509738432,0.443425754869216,8.22526394007496,0.0178943677988711,0.0943834877739324
"Gm12494",1.32834875080878,1.22866214355567,8.21883383784806,0.0179276773093801,0.094523441475118
"Chchd10",1.40209422768207,1.70973718245038,8.21437263786281,0.0179508321534701,0.0945969764479938
"Phf14",0.587615629122972,1.71638553665021,8.21205294647641,0.0179628864920915,0.0945969764479938
"Tmem62",1.09431942078055,1.11938354094018,8.21092951160782,0.0179687280232692,0.0945969764479938
"Eftud2",-0.797464627803242,4.6836096469681,8.21092588770477,0.0179687468702734,0.0945969764479938
"A430108G06Rik",1.30262582937251,0.890876556007529,8.20036640300608,0.0180237672954884,0.0948508402638096
"Egln2",-0.634786129049862,4.50562578403589,8.18805330758054,0.0180881863970458,0.0951539549114576
"Elovl1",1.16613959927704,7.07091878243447,8.18614548291497,0.0180981929437664,0.0951677637801196
"5033430I15Rik",1.85534738310816,4.29637157713197,8.18495232324491,0.0181044545245816,0.0951677637801196
"Slc1a5",0.822999056152673,1.51588161727769,8.1831983385769,0.0181136640874879,0.095180311745591
"Rpl27-ps2",-2.20153213642751,1.44679571884557,8.178132719644,0.0181402942003112,0.0952840751616014
"Cipc",1.00779048950531,4.11015969364095,8.17563176843188,0.0181534594999632,0.0952840751616014
"B3galt1",0.629388187335181,1.20942841006012,8.17554795188331,0.0181539009231981,0.0952840751616014
"Srd5a3",-0.81024480809467,2.14688546740653,8.17361902665242,0.0181640633281324,0.095301559793447
"E330013P04Rik",1.12459482788826,4.44756219434656,8.16999434315341,0.0181831786150044,0.0953659867886943
"Cdadc1",0.620516867537953,2.86395055915343,8.16425319807094,0.0182135059317636,0.0954891474085056
"Gm30655",0.868882548472671,0.87343561756207,8.16177432496275,0.0182266196516858,0.0955220025396951
"Gm2109",1.14826907614689,0.574134538073445,8.15645870216116,0.0182547794325265,0.0955816078393849
"C1qtnf4",0.841061920291057,0.801242810392057,8.1548810313299,0.0182631475014786,0.0955816078393849
"Troap",-1.64798971606237,3.94994778439595,8.15361312087639,0.018269875994862,0.0955816078393849
"Hspa14",-0.783235980525016,4.74005653953532,8.15222268176605,0.0182772582174669,0.0955816078393849
"Kif23",-1.84491633839412,3.77687105695751,8.15163667823675,0.0182803705679331,0.0955816078393849
"Wfdc18",2.99459585653867,3.10336908467736,8.15142127019435,0.0182815147951159,0.0955816078393849
"Gm26808",1.92970306108068,3.09427395612478,8.1505861625337,0.0182859516395469,0.0955816078393849
"Zfp579",1.05014881360143,2.11021173433019,8.14715133905433,0.0183042144249166,0.0956395536453775
"Ift20",0.792196032584497,6.29152820246364,8.1453981067267,0.0183135449066358,0.0956395536453775
"Zfp41",-0.777354259042019,5.84951249358867,8.14463581187003,0.018317603565368,0.0956395536453775
"Sidt2",0.622672620098726,3.76996185704825,8.14155153426488,0.0183340363505545,0.0956895402643421
"Insm1",-1.10098900255093,6.34022931921537,8.13829786189152,0.0183513912810612,0.0957443005841755
"Anxa2",1.21958267489646,2.41127703149745,8.13224590268656,0.0183837258234647,0.0958771435376284
"A930005H10Rik",0.627081445932167,4.70991930829202,8.12503101937687,0.0184223651229575,0.0960427562893797
"Dact3",0.973019568129417,2.15020366615703,8.12299129662826,0.0184333069321054,0.0960467476655396
"Rab2a",0.57577077091236,3.09191372659609,8.12154954561812,0.018441045818831,0.0960467476655396
"Kif3b",0.881655334632188,1.59682121576711,8.12103951607111,0.0184437844596072,0.0960467476655396
"Snf8",0.655050168113757,3.14326370941306,8.11097851799735,0.0184979099525689,0.0962926648314509
"Nsl1",-0.98057696047015,3.43188329634129,8.10905618426771,0.0185082737787705,0.0963106779140719
"Cdkn1a",-0.682747364022265,3.86129614493517,8.10481103887298,0.0185311857867717,0.0963636059272236
"Pop1",-0.712081205479485,2.00258173304656,8.10461222690633,0.0185322596733382,0.0963636059272236
"Tgfbr3",0.713195679386683,0.694368919892141,8.10227173365764,0.0185449076384144,0.0963764818632701
"D330023K18Rik",0.619416842591773,4.0902963856449,8.10159764763899,0.0185485523477084,0.0963764818632701
"Psd4",-1.15735353887881,0.88303207791336,8.09591644002992,0.0185793049874213,0.0964802809980258
"Gm14506",1.4534976230158,0.726748811507898,8.09535254980509,0.018582360765658,0.0964802809980258
"Plxnb1",0.752026367710622,4.14210272651556,8.09112979087672,0.0186052639507508,0.0964970767674021
"4921524J17Rik",0.600908911791708,4.09782575551831,8.09074250581796,0.0186073662226648,0.0964970767674021
"Cdc42ep3",0.732803671370047,0.689592388893293,8.08936912827793,0.018614823581871,0.0964970767674021
"Tdp1",-0.707704504778603,3.0281748660845,8.08883443546706,0.0186177279249111,0.0964970767674021
"Dnajc6",0.705249610301915,0.813984324035239,8.08838309231984,0.0186201799625723,0.0964970767674021
"2600006K01Rik",1.46907337387209,2.1423234699367,8.0795665494313,0.0186681577294527,0.0967097914903803
"Rad18",-1.12431523900249,1.96231985113116,8.07377111106806,0.0186997779879098,0.0968376402039086
"Pck2",-1.23293187207443,4.93174211346975,8.07123623457477,0.0187136290993433,0.0968734098571199
"Selenbp2",-0.656759626084322,0.921781410568644,8.0677599776814,0.0187326446087691,0.0969358772021281
"Zfp365",1.57195329306748,1.79954530551029,8.05652804105886,0.0187942469529959,0.0972185907457343
"Shtn1",0.68340755580159,0.758410486681863,8.04791355415117,0.0188416623482566,0.0974277358860369
"Tmem37",-0.99096577202456,5.43609272991316,8.04608953769837,0.018851720840229,0.0974436300266896
"Psmd14",0.594488537655849,4.22315308058098,8.04152869260112,0.0188769003779707,0.0975245727229359
"Mtx3",0.97223524589951,2.56244161041487,8.04072145892497,0.0188813612590244,0.0975245727229359
"2410080I02Rik",2.25939308812395,1.99709534698228,8.03335488795872,0.0189221297880326,0.0976327046303253
"AI597479",0.9722677678188,3.78449659708164,8.03318185473203,0.0189230886979495,0.0976327046303253
"Gm36855",0.804411501081822,0.573416102756332,8.033145343645,0.0189232910415311,0.0976327046303253
"Bex1",0.806894180118833,7.17546712450517,8.02583694384187,0.0189638475775049,0.0977590075096572
"Scarna2",1.56393064497643,1.44650826605612,8.02538545521655,0.018966356524769,0.0977590075096572
"Smurf1",0.589185269131778,1.26077680253539,8.0231285825847,0.0189789042048408,0.0977590075096572
"Pcdh17",0.730488695237689,1.24047900993388,8.02306137229662,0.0189792780345116,0.0977590075096572
"Phf20l1",0.862981532232517,2.67912854846767,8.02242684461224,0.0189828077803499,0.0977590075096572
"Il11ra1",0.677344325464066,1.66491022698725,8.01954309623669,0.0189988596361717,0.0978055685550669
"Pdgfra",1.05117328358072,1.81656969691565,8.0106269348497,0.0190485953768545,0.0980254349326808
"Ube2r2",0.569884632104675,3.42246705356772,8.00736288926116,0.0190668427101378,0.0980809978268032
"Krba1",0.782050923965535,2.42234721864833,8.00618134561104,0.0190734533083017,0.0980809978268032
"Shb",0.608021926603925,0.793187280138153,8.00088194728603,0.0191031374704889,0.0981974468868056
"Slc17a9",-0.925691859252562,1.0922091237299,7.99536258566299,0.0191341140862262,0.0983204514242879
"Sec14l5",1.2605328582722,0.638053473529335,7.99306306996851,0.0191470379888514,0.0983506358551055
"Eloa",-0.974203858026055,3.05557729844909,7.98649476703991,0.0191840127321986,0.0984721808636139
"Cggbp1",-0.691819833511564,5.88332593566629,7.98635199587775,0.0191848174028602,0.0984721808636139
"Slc45a1",0.966261495913919,1.00884135244558,7.97741853665698,0.0192352497122921,0.0986947292152216
"Pnpla2",-1.22036704352338,6.50912890367969,7.97313374739803,0.0192594965329479,0.0987828074011605
"Anxa5",-0.851283933261332,5.63841067646342,7.96903274567834,0.0192827385048982,0.0988656688283114
"Aqp11",0.974948111434395,2.64139463447383,7.96166524818919,0.0193245795863394,0.0990437949335123
"Igip",0.943456860774736,5.29709990259129,7.95217797165959,0.0193786235983691,0.0992738043634373
"Ccl26",-1.87271467600729,1.02830738923115,7.95055831164927,0.0193878684916079,0.0992738043634373
"Paip2",0.599329553556792,5.50844963624144,7.94990024100687,0.0193916262553409,0.0992738043634373
"Ier2",-1.52802733131016,6.25815195955682,7.9487983026485,0.0193979206289678,0.0992738043634373
"Slc25a46",0.788859592058407,2.78851774541788,7.94359515341855,0.0194276754232415,0.099389622233092
"Dscc1",-1.04666056448384,1.89432284709482,7.93547283852699,0.0194742359535891,0.0995733953138611
"Larp6",1.33443782762941,0.914881067199597,7.93483950366566,0.0194778722537113,0.0995733953138611
"Elf4",-1.00206073336743,0.591033915545896,7.93180520833915,0.0194953052738089,0.0996260087453875
"9330159F19Rik",1.11718464529989,4.3742104074735,7.93006949299431,0.0195052861449423,0.0996405151988613
"Gm13687",1.78510091511449,0.892550457557245,7.92243673857468,0.0195492512829205,0.0998148678563717
"Cdc42se2",-0.617859762230603,4.37363172922291,7.92102038273541,0.0195574229661297,0.0998148678563717
"Tpbgl",-1.83307075580068,1.63433961825081,7.92042126462653,0.019560880848636,0.0998148678563717
"1600023N17Rik",1.22071548747229,0.610357743736146,7.91848447039188,0.019572064430121,0.0998161598704416
"Dhrs3",-0.800394903983359,7.10794341215308,7.91712635528387,0.0195799112448743,0.0998161598704416
"Chmp2a",0.616255393535269,9.194012789068,7.9166614289712,0.0195825983488925,0.0998161598704416
"Mcee",0.852430290431403,4.33423556868307,7.91041890511801,0.0196187217691839,0.099963764573369
"Ywhaq",0.66923041927262,7.72031967403955,7.90835258150309,0.0196306969302163,0.0999882631885535
"2010008C14Rik",-2.12710209196914,1.92721647372848,7.90679165933973,0.0196397490446222,0.0999978609202642
"Echdc1",0.882253043284397,2.14653002039678,7.90371214483935,0.0196576228368685,0.100052351768388
"Insig2",0.781103649629519,3.35977624363298,7.9006999632747,0.0196751251595037,0.100077375681358
"Gpr15",1.49961368280666,0.889532908619399,7.89963454677471,0.0196813203597495,0.100077375681358
"Rfc2",-0.805688120106831,5.7980599923159,7.89916355686467,0.0196840598429966,0.100077375681358
"A230056P14Rik",0.949401662063776,1.81737328936422,7.89656377212423,0.0196991897601252,0.100116873434674
"Zfp30",0.796330692391968,3.65353881430722,7.89536324991415,0.0197061812380199,0.100116873434674
"Cd59b",0.816014659296395,0.793501578455125,7.88651741733507,0.0197577907852882,0.100342533398455
"Rab33b",0.957952832238274,4.74385421839604,7.88157376837762,0.0197867060247741,0.100452815047898
"Pigh",0.822276428026745,3.64772112564557,7.87593366111313,0.0198197583462095,0.100584011890858
"Rbfox2",0.746113121762796,1.07401242933592,7.87364294802869,0.0198332018178737,0.10058791104332
"Suv39h2",-0.685869400765726,0.776267842041017,7.87334574425112,0.0198349468339311,0.10058791104332
"Nipsnap1",1.15054984585678,4.49826869849974,7.87134237983981,0.0198467144033323,0.100611014767765
"Hebp2",1.50396476909762,1.48022701660779,7.86448922037627,0.0198870341137224,0.100778791471319
"Tdrp",1.01004782379146,0.822822867701712,7.85622358424608,0.0199357979357894,0.100954749732727
"Osbpl11",-1.08971528704747,2.55328726750786,7.85615057073638,0.0199362293393781,0.100954749732727
"Rbp1",1.30888380937136,2.20209245208875,7.85145589820007,0.0199639921176681,0.10105865530972
"Gm11412",-1.73094376231561,1.15104143406395,7.84985861545087,0.0199734487614552,0.101069852619174
"Cyp2j6",1.06701998706956,2.76317489253305,7.84759757198694,0.0199868445837455,0.101100967653312
"Tcof1",-1.50607726620331,2.88554025951753,7.84625347542372,0.0199948130762066,0.101104616609699
"Amdhd1",-1.09454808108554,0.641439588215173,7.83630616306008,0.0200539073416923,0.101358926029747
"Gm5113",1.24012575935315,3.1384886801765,7.83433688945569,0.0200656316934879,0.101358926029747
"Sphkap",0.653366266213836,0.509174070942384,7.83311706712305,0.0200728983044883,0.101358926029747
"Galnt15",0.916963982215045,0.980570264414785,7.83290404508069,0.0200741676310078,0.101358926029747
"Aco1",-1.27774949843619,3.78995934313227,7.82661325751511,0.0201116968147992,0.10151167954532
"Fez2",-0.930065689602569,1.62856164165763,7.82461200391789,0.0201236538392949,0.101535296460038
"Plekhh1",0.875370232120913,0.976567395345148,7.82308295555442,0.0201327954344138,0.101544695988976
"Xpr1",0.621990093736022,2.36141915906115,7.81992254424136,0.0201517065033187,0.101603345655149
"Arhgef19",0.898633634054688,1.10273340726066,7.81812922659219,0.0201624469507133,0.101620772185477
"Csf2ra",-1.29319761445006,2.62965961679713,7.81555579737167,0.0201778718952789,0.10164847947181
"Perp",1.30203853559392,2.43353465578479,7.81369612789597,0.0201890276428204,0.10164847947181
"Nup93",-0.798701437692685,2.36135935059152,7.81244734838846,0.0201965230495106,0.10164847947181
"Rfc5",-1.05404608100198,3.41920527683579,7.81235312308372,0.0201970887460295,0.10164847947181
"Siah2",-0.689459446517943,2.13686160586262,7.80991957053419,0.0202117057110423,0.10168536111603
"Fgfbp3",1.7464304223075,3.05230381440125,7.80641633501303,0.0202327704856044,0.101723773629691
"Gm20568",1.00993918725097,2.50080372951337,7.80622464871348,0.0202339238636939,0.101723773629691
"Pde4dip",0.624572366849315,1.94382293215063,7.80407440772502,0.0202468674199686,0.101752178449561
"Gm15379",1.66146753794315,0.830733768971575,7.80098635716934,0.0202654740034356,0.101809012539406
"Shbg",1.27194293066566,0.727497576444538,7.79419772895735,0.0203064517847652,0.101978152933499
"Gde1",0.977087772042307,2.5952182251658,7.79026915552512,0.020330212106404,0.102060737350285
"Hells",-1.13071898454557,2.70744769364171,7.78639026990067,0.0203537054402099,0.102116410583051
"Ebpl",0.832239353751903,2.61819191101441,7.78602139430262,0.0203559413541298,0.102116410583051
"Gm43660",0.976411869445156,0.569594281270866,7.7830032037927,0.0203742472503405,0.102171503734543
"Acyp1",0.837609170768765,3.81846776212298,7.7800506638666,0.020392174542335,0.10220036749178
"Hnrnpa3",-0.793688088072404,6.82706288158373,7.77964249937904,0.0203946543686557,0.10220036749178
"Gm38099",0.754446606172099,1.65702387290923,7.77650575839488,0.0204137241877823,0.102229374067198
"Nuak2",-1.10755011131991,1.80281794951512,7.77627987636727,0.0204150982833642,0.102229374067198
"6430584L05Rik",1.13806753410421,0.597021479007655,7.77018597050764,0.0204522119376071,0.102378474611251
"2310022A10Rik",-0.900370751361224,2.87969527512839,7.76854962833032,0.0204621918546112,0.102391692454692
"Tmem60",0.581058534119797,6.8342117125111,7.76733682968927,0.0204695924760571,0.102391998792927
"Mrps33",0.649363488143689,7.74783744670735,7.75995511327058,0.0205147074743064,0.102456990907705
"Mthfr",-1.04442504193942,2.97701866953537,7.75952055870659,0.0205173671576919,0.102456990907705
"Kdm5d",0.695074788714383,1.96187747670491,7.75937151922557,0.0205182794487464,0.102456990907705
"Galk2",-0.985176880546698,1.59396002818543,7.75926566114265,0.0205189274508343,0.102456990907705
"Ppp2r3a",0.736224119659279,1.75222843151609,7.75920388632707,0.0205193056122232,0.102456990907705
"B230206L02Rik",1.14715021916193,1.14002300543564,7.75367913904936,0.0205531606306472,0.102589318053008
"Ubqln4",-0.75454876977643,4.18608236607672,7.75207479272908,0.0205630047405973,0.102601745041514
"Ncald",-0.77847537380158,1.14529927774412,7.75027945090812,0.0205740276513652,0.102620042818804
"Trappc4",0.657548469097456,7.7210340492032,7.74807847784801,0.0205875509379645,0.102650794544511
"Padi2",1.10954872364504,1.84378142160158,7.74387040286087,0.020613436745633,0.102710249363186
"Mtmr12",-0.810385679772115,2.26902862921912,7.74267755726778,0.0206207817639006,0.102710249363186
"Fam205c",0.817879172596035,0.408939586298017,7.74255091091722,0.0206215617852686,0.102710249363186
"Gm5526",-0.818678958917003,0.409339479458501,7.74058356142346,0.0206336834500216,0.102733946399447
"Rabepk",0.680891155930341,3.83113009902282,7.73176519488303,0.0206881248235185,0.102957577579627
"Tef",0.642417008589428,4.47110067863597,7.73002914384102,0.0206988633585226,0.102957577579627
"Gm2136",1.45950196359087,1.05990093526816,7.72972608499866,0.0207007386646731,0.102957577579627
"Mtfr2",-1.9162119805041,3.5330645811429,7.71674108938294,0.0207812853959599,0.103308711689249
"Elovl7",0.868836470368044,0.784819171856918,7.71529459196579,0.0207902819358365,0.103308711689249
"Pxmp4",0.703522633032704,4.16297394883668,7.71476879663608,0.0207935533240205,0.103308711689249
"Srrm3",0.718383020959988,0.533758387137602,7.71085273003957,0.0208179381833312,0.103393042219884
"Snrnp48",0.84240362071959,2.8053239856576,7.70929028695854,0.0208276771306234,0.103404599163462
"Asns",-0.912449472182933,4.34480693723034,7.69719754320774,0.0209032427639586,0.103742845891137
"Cyp7b1",0.904266014236332,1.07226362137775,7.692969334666,0.0209297436549207,0.103814622994734
"Gm36823",1.45651267852242,0.838377548454323,7.69138660498774,0.0209396742571302,0.103814622994734
"Aaas",-1.01732246928574,5.15347807420127,7.69133003176978,0.0209400293245776,0.103814622994734
"Abl1",-0.784109243189956,2.05996199941736,7.68853098228532,0.020957606093393,0.103864853502283
"Kidins220",0.812200225585747,3.01982553054424,7.6796819908683,0.021013293192484,0.104075273963045
"Gm15697",1.90757205724466,2.81401293090935,7.67941370661766,0.0210149843562395,0.104075273963045
"Thnsl2",1.08362119466044,2.04467897127769,7.6773012187669,0.021028306537883,0.104104295425836
"Folr1",1.38479694114592,0.812086503294984,7.67234338758696,0.0210596133723933,0.104207695011171
"Cables2",0.96731086500208,1.26797527079656,7.67162861775351,0.0210641315985593,0.104207695011171
"AC163291.1",2.46717074025379,1.23358537012689,7.66896070086903,0.0210810066489147,0.104254209060266
"Cdca2",-1.93214907140021,3.83384152656076,7.66597026142198,0.0210999414699455,0.104310872943731
"Dnmbp",-0.710894475606558,1.63459291891109,7.66322580073581,0.021117337206944,0.104359890674486
"Ercc6l",-1.85300841959527,3.34077584920648,7.66072132441446,0.0211332271928241,0.104367661089844
"Brdt",0.786034845462453,0.880336464321005,7.65952774145252,0.0211408052114691,0.104367661089844
"Tst",0.93319950215649,6.50537987217938,7.65944154355074,0.021141352608408,0.104367661089844
"Hnrnpu",-0.607939135422089,7.61342727159611,7.6574614974333,0.0211539316245035,0.10439281927607
"Haus1",-0.727510992784123,5.83273234976866,7.65608431915818,0.021162686112587,0.104399092629668
"Hectd4",0.742791670933808,1.83907419704269,7.65263047741126,0.0211846611961742,0.104428555329065
"Oas1g",-1.27408971311148,0.876489202289108,7.65261281372156,0.0211847736535567,0.104428555329065
"Ctxn2",0.838376857659246,0.696652568543001,7.65161702326057,0.0211911146252299,0.104428555329065
"Ttc1",0.590838316573477,5.31718077450481,7.64923869930591,0.0212062687055253,0.104466332878102
"Acot7",0.79458304323933,3.36469472736641,7.6461479405584,0.0212259821517407,0.104526536180351
"Dram1",-0.965136374246351,0.770946550376809,7.64246751632044,0.0212494859907392,0.104578618523149
"Trp53inp1",0.80317381213022,3.82811410159206,7.64214444971055,0.0212515506783118,0.104578618523149
"Ptk2",0.694751997581636,2.32189257723252,7.63318788703244,0.0213088895301337,0.1048238074171
"Eri2",-0.84898255164073,1.98351327023935,7.63111530504667,0.0213221850411923,0.104837001981445
"Cd28",-0.894718723200274,0.45959244266762,7.63042725906162,0.0213266010768648,0.104837001981445
"Gm11508",-0.665298277874189,0.763947415406075,7.62581844992356,0.0213562104716359,0.104945576713559
"1700086L19Rik",0.784668777209668,1.86909686618304,7.62301012294859,0.021374277411177,0.104997374705398
"Lingo4",-1.27576461208363,2.03478247071986,7.61749662690413,0.0214098023312169,0.105134865301938
"B3galt5",0.871932754920304,0.769436274552415,7.61623572197697,0.0214179368729575,0.105137803418237
"Sh3bgrl3",-0.689550517582692,9.5092816754292,7.61406931457931,0.0214319220047222,0.105140539437386
"Gm39228",1.02094795610005,0.510473978050026,7.61381459559254,0.0214335670675883,0.105140539437386
"mt-Co3",0.622661727231312,7.94474397464074,7.60349471790411,0.0215003471412617,0.105431052009751
"Hdac5",0.596238634682008,2.06775912153932,7.60169745930146,0.0215120033675037,0.10545114510894
"Rfesd",0.574807172266433,2.72104749049554,7.59964797571692,0.0215253048967542,0.105479286482128
"Aldh3a1",1.17490329813417,0.587451649067085,7.59540721284107,0.0215528603606266,0.105577231352213
"Creb3",0.619857530165635,7.51343103026655,7.59288822832376,0.0215692486530506,0.105620423993931
"Arfip2",0.6009637447995,4.97091967235475,7.58890705497106,0.0215951810727741,0.105710305665359
"Rab30",0.804888189156014,1.84007935717798,7.58395506252878,0.0216274906964298,0.105831330307223
"Surf2",0.603854210760268,5.65986891606431,7.58188524527026,0.0216410129768515,0.105860368878
"Slc25a4",0.679827349864798,10.1261051390941,7.57379363903313,0.0216939759407605,0.106082249684385
"Rcan2",0.701600534971426,0.922089259042143,7.57131739096607,0.0217102158661836,0.106124464453093
"Gm15441",-0.934432303970254,1.62920586145759,7.56790563010279,0.0217326156389081,0.106196749834818
"9430037O13Rik",-2.16819870904349,3.08122838066106,7.55652126054695,0.0218075651461749,0.106525679745899
"Calm1",0.588008308867678,10.3259021997874,7.55488386459131,0.0218183711430836,0.106541160594035
"Ank2",0.698805256505525,1.78268482063676,7.54815247661369,0.021862864179513,0.106670447868652
"Swap70",-1.44066945229064,2.04589752857363,7.54661304804406,0.0218730551440637,0.106670447868652
"Anapc5",-0.809035321573786,5.58007127899728,7.54643888616596,0.0218742084575219,0.106670447868652
"2900055J20Rik",2.80046627298875,2.46423125448764,7.54518774050399,0.021882495839595,0.106670447868652
"Gjb2",1.44905287757218,3.39499252456586,7.54509986694966,0.0218830780445905,0.106670447868652
"Fhl3",-1.44622476608656,2.95898595997178,7.5403603060574,0.0219145081778206,0.106786344250358
"Dcaf15",1.03439363315846,2.50936251178999,7.53722993181662,0.0219352975221664,0.106827481777204
"Tmem35b",-0.69726881332409,4.25315910544076,7.53678339573955,0.0219382650198329,0.106827481777204
"Anks1",-0.839170754579845,1.9421796030511,7.53127926259488,0.0219748838341271,0.10696845930562
"Rp2",-0.918832325490679,3.21510391324384,7.52918033871497,0.0219888676988529,0.106999195419148
"Map3k11",-0.888163342421555,1.56799376704275,7.52679232568311,0.0220047909004738,0.107039343742158
"Aplnr",1.15240855548245,0.576204277741225,7.52088121346824,0.0220442670585752,0.107193994330493
"Gm17540",1.4276299076832,0.87948066054795,7.51963403082175,0.0220526072366402,0.107197185908839
"Gm14168",1.18876299560033,0.639788733833226,7.51721794142436,0.0220687751878857,0.107238412624937
"Amdhd2",-0.676517606458654,4.65166712817719,7.51569476828081,0.0220789754273548,0.107250621931416
"2310009A05Rik",0.874515943384847,6.11137117421853,7.50404739381271,0.0221571664313642,0.107592979075518
"Tmem159",0.98155257964835,3.82480547228537,7.50164051006884,0.0221733667255941,0.107634182042019
"Jpx",1.14697996045587,2.29543668812179,7.4963201312552,0.0222092289427511,0.107770766254024
"P3h4",1.19498687545429,3.22603923794133,7.48789800696574,0.0222661445513343,0.108009382001274
"Usmg5",0.620117432329364,7.40401254639985,7.48662654670712,0.0222747524900039,0.108013580809192
"Gm26876",0.760707648456242,0.779291782580563,7.48234167714515,0.022303791725081,0.108103740200161
"Pyroxd2",-0.806824716016327,2.236478700436,7.48159704633697,0.0223088429529254,0.108103740200161
"Tspan18",0.596866276525141,0.833117900079263,7.47696825678995,0.0223402740770748,0.108218459600441
"Adprm",1.00845414055877,3.5303472312634,7.47537350443818,0.0223511156248534,0.108233396071617
"Trim11",1.03995116027645,2.01417294975413,7.46726256220405,0.0224063562111308,0.108463246183722
"Ell",-0.90709747764936,2.90702832964918,7.46576070795953,0.0224166031945254,0.108475210255576
"Fam120aos",1.44757898417549,3.38522280820083,7.46412819998959,0.0224277481521931,0.108491509872138
"Zfp810",1.05151334209707,1.45965164108056,7.46247548871481,0.0224390379786637,0.108508498731486
"Gm36070",0.922034322595233,0.461017161297617,7.46131990373235,0.0224469360411623,0.108509079941183
"Tbl3",-0.672314865689535,6.07953038772418,7.46011857960127,0.0224551503416924,0.108511188921701
"Gm5776",0.796257683552714,0.398128841776357,7.45647845368602,0.022480063035066,0.108593961011844
"A430005L14Rik",-0.694246841542233,6.89531544622893,7.45321310609565,0.0225024397108116,0.108664429354632
"Uqcrh",0.808763597427816,8.32309552770611,7.44794210463468,0.0225386185074844,0.108801476400663
"Creb3l4",1.50702460709051,2.39606576195026,7.4283005840296,0.022674064469086,0.10941497383706
"Amd2",0.67239757452782,2.20617765501913,7.42648677853384,0.0226866227244843,0.10941497383706
"Psd",0.800470487821761,2.56575848001361,7.4261096203934,0.0226892351308591,0.10941497383706
"Zfand1",0.904632320134639,4.72005774639649,7.42266309716103,0.0227131248107047,0.109492330419538
"Nup153",-0.948833766865219,3.11458345372577,7.41901359592024,0.0227384551764314,0.10957657622328
"Pex2",0.638837089992232,5.71896043808832,7.41562220478203,0.0227620252149627,0.109636654838245
"Slc45a4",-0.775678732358579,1.18349234840486,7.4126957238752,0.0227823883060559,0.109636654838245
"Btd",0.672782871211132,4.18079130722324,7.41162445141528,0.0227898480556262,0.109636654838245
"Naxd",0.646334642889247,5.36240229499201,7.41115280285293,0.0227931333082856,0.109636654838245
"Rad51b",-0.579903984477683,0.666655467346639,7.41062224296433,0.0227968296021607,0.109636654838245
"Mdga1",0.807825186708165,1.30209310223691,7.41044359333137,0.0227980743807431,0.109636654838245
"Fam19a5",0.554666905896571,1.18625786754943,7.40360613715479,0.0228457786842572,0.109798918468306
