"","PGBO","QGBO","No_data","No_data","GBM_cells_in_3D_organoid_culture"
"AC006466.1",0.427797637308288,0.642898012134827,0.535347824721558,0.535347824721558,0.535347824721558
"AC006547.1",1.48817964406712,1.67273256687317,1.58045610547015,1.58045610547015,1.58045610547015
"AC006946.2",0.263915081683775,0.697932376756937,0.480923729220356,0.480923729220356,0.480923729220356
"AC006946.3",0.254566695864293,0.342322961972252,0.298444828918272,0.298444828918272,0.298444828918272
"AC006960.3",1.60896444815281,2.19798389974827,1.90347417395054,1.90347417395054,1.90347417395054
"AC006967.3",0.372759915888983,0.726295056759006,0.549527486323995,0.549527486323995,0.549527486323995
"AC007029.1",0.540258929267728,0.86517942239059,0.702719175829159,0.702719175829159,0.702719175829159
"AC007036.1",0.736318145377957,1.01916146109216,0.877739803235059,0.877739803235059,0.877739803235059
"AC007215.1",0.335717074036901,0.37211907375207,0.353918073894485,0.353918073894485,0.353918073894485
"AC007318.1",4.51244253204504,4.71537373566453,4.61390813385479,4.61390813385479,4.61390813385479
"AC007318.2",1.77048746063418,2.64179455881273,2.20614100972346,2.20614100972346,2.20614100972346
"AC007386.1",0.42886312982686,0.708733214294988,0.568798172060924,0.568798172060924,0.568798172060924
"AC007450.3",1.4230649973514,1.71099554664718,1.56703027199929,1.56703027199929,1.56703027199929
"AC007568.1",0.213478022373785,0.504193721059775,0.35883587171678,0.35883587171678,0.35883587171678
"AC007622.1",0.176793021864368,0.89217476317372,0.534483892519044,0.534483892519044,0.534483892519044
"AC007638.1",0.688503654599563,0.859853854174149,0.774178754386856,0.774178754386856,0.774178754386856
"AC007663.3",1.21618539238415,1.99098169404582,1.60358354321498,1.60358354321498,1.60358354321498
"AC007785.3",0.351539840767958,0.658494727604125,0.505017284186042,0.505017284186042,0.505017284186042
"AC007849.2",0,1.28606469183956,0.643032345919781,0.643032345919781,0.643032345919781
"AC007923.2",0.31967193722743,0.651814932664588,0.485743434946009,0.485743434946009,0.485743434946009
"AC007952.5",0.0473769376401018,0.806177039953095,0.426776988796598,0.426776988796598,0.426776988796598
"AC007952.7",0.136956586402975,0.788538901374394,0.462747743888685,0.462747743888685,0.462747743888685
"AC007969.1",4.98953085108124,5.33674534757091,5.16313809932608,5.16313809932608,5.16313809932608
"AC007992.1",0,0.42785709670942,0.21392854835471,0.21392854835471,0.21392854835471
"AC007998.4",2.23778911555709,2.32329444391182,2.28054177973446,2.28054177973446,2.28054177973446
"AC008066.1",0.354402290264082,0.52921505322675,0.441808671745416,0.441808671745416,0.441808671745416
"AC008072.1",1.26443509217614,1.87502841948929,1.56973175583272,1.56973175583272,1.56973175583272
"AC008115.4",1.22260215746512,1.30464462766533,1.26362339256522,1.26362339256522,1.26362339256522
"AC008121.1",0.373955562315702,1.09059381458361,0.732274688449654,0.732274688449654,0.732274688449654
"AC008121.2",0.458936740535676,1.27859566839433,0.868766204465001,0.868766204465001,0.868766204465001
"AC008147.4",0.271047438678805,0.651912264032399,0.461479851355602,0.461479851355602,0.461479851355602
"AC008154.2",0.274412320455834,0.367991937266443,0.321202128861139,0.321202128861139,0.321202128861139
"AC008267.5",2.75080229012271,2.76830935121822,2.75955582067047,2.75955582067047,2.75955582067047
"AC008278.1",2.11466494307566,3.07872206522275,2.59669350414921,2.59669350414921,2.59669350414921
"AC008403.3",0.354132998879144,1.65175256048503,1.00294277968209,1.00294277968209,1.00294277968209
"AC008443.3",0.62295540393845,0.863170932787556,0.743063168363003,0.743063168363003,0.743063168363003
"AC008494.2",0.341644266305395,1.47453901073533,0.908091638520363,0.908091638520363,0.908091638520363
"AC008494.3",0.324004161464744,1.02730881497077,0.675656488217758,0.675656488217758,0.675656488217758
"AC008507.3",2.30248694851223,2.89376656734863,2.59812675793043,2.59812675793043,2.59812675793043
"AC008543.4",0.259031975158676,0.694404192068185,0.476718083613431,0.476718083613431,0.476718083613431
"AC008549.2",0.325167611182895,1.04697352950847,0.686070570345681,0.686070570345681,0.686070570345681
"AC008549.3",0.0500095208429532,0.44403852944195,0.247024025142452,0.247024025142452,0.247024025142452
"AC008736.1",0.591800900791617,0.750471975114168,0.671136437952892,0.671136437952892,0.671136437952892
"AC008738.2",0.54758285963367,0.640746276843457,0.594164568238563,0.594164568238563,0.594164568238563
"AC008759.2",0.515028430882306,1.34585339225059,0.930440911566449,0.930440911566449,0.930440911566449
"AC009005.1",2.13708789946838,2.29496600260866,2.21602695103852,2.21602695103852,2.21602695103852
"AC009053.2",0.775862815709886,0.809961539891462,0.792912177800674,0.792912177800674,0.792912177800674
"AC009088.1",2.04243427055771,2.51829821844034,2.28036624449902,2.28036624449902,2.28036624449902
"AC009108.5",0.894096202562781,1.1467561657262,1.02042618414449,1.02042618414449,1.02042618414449
"AC009127.2",0.245173666044863,0.658914975939645,0.452044320992254,0.452044320992254,0.452044320992254
"AC009159.4",0.6999543148328,1.12487248676319,0.912413400797993,0.912413400797993,0.912413400797993
"AC009220.1",0.448223560615925,1.04880078959989,0.748512175107909,0.748512175107909,0.748512175107909
"AC009220.3",0.914997485067144,1.29027839135784,1.10263793821249,1.10263793821249,1.10263793821249
"AC009275.1",0.712717879448815,0.821401435040984,0.767059657244899,0.767059657244899,0.767059657244899
"AC009336.3",0.574675662641426,0.705079944055761,0.639877803348594,0.639877803348594,0.639877803348594
"AC009432.1",0.611571566710248,0.843811519038724,0.727691542874486,0.727691542874486,0.727691542874486
"AC009533.2",0.269295538694103,0.690984678121574,0.480140108407839,0.480140108407839,0.480140108407839
"AC009779.1",1.50348805596269,1.88855974057332,1.69602389826801,1.69602389826801,1.69602389826801
"AC009831.4",0.546696863649884,0.997962529288824,0.772329696469355,0.772329696469355,0.772329696469355
"AC009908.1",1.17219187712089,1.07099727485376,1.12159457598733,1.12159457598733,1.12159457598733
"AC009967.1",1.90697803947663,2.42610437761229,2.16654120854446,2.16654120854446,2.16654120854446
"AC010139.1",0,0.52908044756896,0.26454022378448,0.26454022378448,0.26454022378448
"AC010168.2",1.28935115098731,1.53143302637075,1.41039208867903,1.41039208867903,1.41039208867903
"AC010205.1",0.404750908650508,0.483889167865949,0.444320038258228,0.444320038258228,0.444320038258228
"AC010207.1",0.498929286115192,0.702210670664304,0.600569978389748,0.600569978389748,0.600569978389748
"AC010271.2",0.713226504232496,0.922651377743973,0.817938940988235,0.817938940988235,0.817938940988235
"AC010326.1",0.190287470746387,0.69058950145385,0.440438486100118,0.440438486100118,0.440438486100118
"AC010327.5",0.658707591441181,0.943345520313882,0.801026555877531,0.801026555877531,0.801026555877531
"AC010329.1",0.832379422510016,0.980867653493829,0.906623538001922,0.906623538001922,0.906623538001922
"AC010401.2",0.881318719722384,1.15877160995333,1.02004516483786,1.02004516483786,1.02004516483786
"AC010424.1",1.30968093425252,1.69640504197377,1.50304298811314,1.50304298811314,1.50304298811314
"AC010468.1",0.859089021120437,1.30177332783918,1.08043117447981,1.08043117447981,1.08043117447981
"AC010595.1",0.436352813072382,0.86969115223866,0.653021982655521,0.653021982655521,0.653021982655521
"AC010631.1",0.112821203972945,0.682444969890833,0.397633086931889,0.397633086931889,0.397633086931889
"AC010733.1",2.17221561080273,2.99185134618094,2.58203347849184,2.58203347849184,2.58203347849184
"AC010904.2",0.526885748530336,1.09822098399618,0.812553366263258,0.812553366263258,0.812553366263258
"AC010969.2",3.52878855539443,3.6557846613305,3.59228660836247,3.59228660836247,3.59228660836247
"AC010980.1",0.587292818272974,0.873354372593981,0.730323595433477,0.730323595433477,0.730323595433477
"AC010980.2",3.24627842285433,3.68144468250399,3.46386155267916,3.46386155267916,3.46386155267916
"AC011008.2",0.569092597129178,1.07047496804732,0.81978378258825,0.81978378258825,0.81978378258825
"AC011374.2",1.06149027183658,1.14570072565161,1.1035954987441,1.1035954987441,1.1035954987441
"AC011416.2",0,0.791303193168693,0.395651596584347,0.395651596584347,0.395651596584347
"AC011453.1",1.68356102802899,1.74268035231286,1.71312069017092,1.71312069017092,1.71312069017092
"AC011458.1",0.559056080161063,0.669549572294628,0.614302826227845,0.614302826227845,0.614302826227845
"AC011468.4",1.26215841166078,1.96973638377464,1.61594739771771,1.61594739771771,1.61594739771771
"AC011495.1",1.90827797139357,2.24477677218182,2.07652737178769,2.07652737178769,2.07652737178769
"AC011592.1",0.801663348703058,1.0459390520514,0.923801200377231,0.923801200377231,0.923801200377231
"AC011773.4",1.2778352579448,1.62889045954373,1.45336285874426,1.45336285874426,1.45336285874426
"AC011816.2",0.568651119453868,1.2753500633113,0.922000591382586,0.922000591382586,0.922000591382586
"AC011912.1",0.582977754243055,0.750676934122985,0.66682734418302,0.66682734418302,0.66682734418302
"AC012150.1",0.410946902084993,0.54277563410188,0.476861268093437,0.476861268093437,0.476861268093437
"AC012313.4",2.03033706281421,2.66099444108915,2.34566575195168,2.34566575195168,2.34566575195168
"AC012313.8",1.68156943881093,1.73206844045082,1.70681893963087,1.70681893963087,1.70681893963087
"AC012414.6",0.327114865197625,0.48394967807433,0.405532271635977,0.405532271635977,0.405532271635977
"AC012441.2",2.00856232106705,2.26443129936631,2.13649681021668,2.13649681021668,2.13649681021668
"AC012508.1",0.775226748730688,1.27098449306801,1.02310562089935,1.02310562089935,1.02310562089935
"AC012603.1",0.469084808014351,0.777180380885527,0.623132594449939,0.623132594449939,0.623132594449939
"AC012629.3",0,0.538130323199545,0.269065161599773,0.269065161599773,0.269065161599773
"AC012640.2",2.99470132019146,3.33931040211843,3.16700586115494,3.16700586115494,3.16700586115494
"AC012640.5",0,0.806983719210837,0.403491859605418,0.403491859605418,0.403491859605418
"AC013244.1",0.22517303516767,0.57488117652809,0.40002710584788,0.40002710584788,0.40002710584788
"AC013410.1",0,0.514752644098475,0.257376322049237,0.257376322049237,0.257376322049237
"AC013448.1",0.596505497816327,0.887270160678412,0.74188782924737,0.74188782924737,0.74188782924737
"AC013452.2",0.93015502470902,1.08182538923341,1.00599020697122,1.00599020697122,1.00599020697122
"AC013476.2",0.672612112984822,1.08737317736337,0.879992645174099,0.879992645174099,0.879992645174099
"AC013553.4",0.100727186663036,0.550124632159137,0.325425909411086,0.325425909411086,0.325425909411086
"AC013726.1",0.625222159495603,0.878409207996185,0.751815683745894,0.751815683745894,0.751815683745894
"AC015660.2",0.1935615218478,0.85679358598496,0.52517755391638,0.52517755391638,0.52517755391638
"AC015726.2",0.337053127888375,0.898833091324562,0.617943109606468,0.617943109606468,0.617943109606468
"AC015813.4",2.0849649804096,2.35791190048715,2.22143844044837,2.22143844044837,2.22143844044837
"AC015818.2",2.13588779350521,2.52983923915834,2.33286351633177,2.33286351633177,2.33286351633177
"AC015819.1",0.471046224465399,0.730621822356214,0.600834023410806,0.600834023410806,0.600834023410806
"AC015910.1",0.20852022691218,0.445244836535786,0.326882531723983,0.326882531723983,0.326882531723983
"AC015911.1",0.552295037529303,1.31477100410884,0.933533020819072,0.933533020819072,0.933533020819072
"AC015911.9",1.7032373255216,2.10538551168297,1.90431141860228,1.90431141860228,1.90431141860228
"AC015912.2",0.170491294773825,0.4221750455078,0.296333170140813,0.296333170140813,0.296333170140813
"AC015983.1",0.546169136103072,1.01576277851618,0.780965957309628,0.780965957309628,0.780965957309628
"AC016397.2",0.934513149858688,1.04314808649007,0.98883061817438,0.98883061817438,0.98883061817438
"AC016405.2",0.158240792796245,0.665397684472177,0.411819238634211,0.411819238634211,0.411819238634211
"AC016717.3",0.431012788112738,1.13894090633252,0.784976847222631,0.784976847222631,0.784976847222631
"AC016739.1",2.5657554282013,3.39712863009105,2.98144202914618,2.98144202914618,2.98144202914618
"AC016745.1",0.906084635083726,1.19504234616297,1.05056349062335,1.05056349062335,1.05056349062335
"AC016745.2",1.39467796145034,1.61375854872403,1.50421825508718,1.50421825508718,1.50421825508718
"AC016876.1",3.89841574337609,3.99141396780123,3.94491485558866,3.94491485558866,3.94491485558866
"AC016877.3",0.352126889898143,0.845307763058508,0.598717326478326,0.598717326478326,0.598717326478326
"AC017079.1",0.253443213139309,0.820187240373016,0.536815226756162,0.536815226756162,0.536815226756162
"AC017104.3",2.77887395060976,2.87730643469765,2.82809019265371,2.82809019265371,2.82809019265371
"AC018475.1",0.462559655125093,0.860722480310765,0.661641067717929,0.661641067717929,0.661641067717929
"AC018521.7",1.03618589230584,1.4034177198112,1.21980180605852,1.21980180605852,1.21980180605852
"AC018553.2",0.542182641501919,0.692672463522794,0.617427552512356,0.617427552512356,0.617427552512356
"AC018558.1",0.27656690043303,0.373609289796032,0.325088095114531,0.325088095114531,0.325088095114531
"AC018638.2",3.47066480943543,3.24945728715828,3.36006104829685,3.36006104829685,3.36006104829685
"AC018641.1",0.177813075087132,0.750214642058423,0.464013858572777,0.464013858572777,0.464013858572777
"AC018648.1",0.857050764410621,1.48518526394289,1.17111801417676,1.17111801417676,1.17111801417676
"AC018695.7",0.733761620914631,0.876477039812069,0.80511933036335,0.80511933036335,0.80511933036335
"AC018755.3",0.863119991335933,0.814561931021742,0.838840961178838,0.838840961178838,0.838840961178838
"AC019103.1",0.300654003673406,0.99953178615574,0.650092894914573,0.650092894914573,0.650092894914573
"AC019109.1",0.77345594615852,0.898461215571528,0.835958580865024,0.835958580865024,0.835958580865024
"AC019129.1",0,0.408760484065103,0.204380242032552,0.204380242032552,0.204380242032552
"AC019131.2",1.1277948376613,1.68413881574347,1.40596682670239,1.40596682670239,1.40596682670239
"AC019193.2",0.310143336841635,0.391783157987065,0.35096324741435,0.35096324741435,0.35096324741435
"AC019322.4",3.05006980075036,3.52294551048806,3.28650765561921,3.28650765561921,3.28650765561921
"AC020558.3",1.60648208182564,2.08292054413096,1.8447013129783,1.8447013129783,1.8447013129783
"AC020604.1",0.774145730545901,0.998075087354346,0.886110408950124,0.886110408950124,0.886110408950124
"AC020656.2",0.878011003129044,1.02069604505191,0.949353524090474,0.949353524090474,0.949353524090474
"AC020661.1",0.682768405096263,1.16841591333033,0.925592159213296,0.925592159213296,0.925592159213296
"AC020899.1",0.592488681702815,0.689904921361912,0.641196801532364,0.641196801532364,0.641196801532364
"AC020904.2",0.580329944352031,0.850089953617738,0.715209948984885,0.715209948984885,0.715209948984885
"AC020917.3",3.37605700653416,3.54799698384523,3.46202699518969,3.46202699518969,3.46202699518969
"AC020928.2",0.257655708595452,0.660330646545837,0.458993177570644,0.458993177570644,0.458993177570644
"AC021016.2",1.48434074097459,1.71638050704338,1.60036062400899,1.60036062400899,1.60036062400899
"AC021072.1",0.707417265080143,0.858035753762434,0.782726509421289,0.782726509421289,0.782726509421289
"AC021087.4",0,0.89672158032144,0.44836079016072,0.44836079016072,0.44836079016072
"AC021106.1",1.4983468191267,2.22958876249899,1.86396779081284,1.86396779081284,1.86396779081284
"AC021106.3",1.41825560521718,2.5028467388069,1.96055117201204,1.96055117201204,1.96055117201204
"AC021151.1",0.257284793012166,0.429296484515569,0.343290638763867,0.343290638763867,0.343290638763867
"AC021491.4",1.22205215716461,1.35773921164893,1.28989568440677,1.28989568440677,1.28989568440677
"AC021739.5",0.424651131388204,0.966514520457289,0.695582825922747,0.695582825922747,0.695582825922747
"AC021755.3",0.612594052522567,0.931216875108146,0.771905463815356,0.771905463815356,0.771905463815356
"AC022075.1",2.1453354998446,2.3607252597446,2.2530303797946,2.2530303797946,2.2530303797946
"AC022098.3",0.0785409172622438,0.55634186035948,0.317441388810862,0.317441388810862,0.317441388810862
"AC022167.4",0.397893279189742,0.885073492807817,0.641483385998779,0.641483385998779,0.641483385998779
"AC022167.5",0.671676407659128,0.942188437978501,0.806932422818814,0.806932422818814,0.806932422818814
"AC022417.1",1.20330016317978,1.25409326288628,1.22869671303303,1.22869671303303,1.22869671303303
"AC022432.1",0.848715133537629,1.22084697946074,1.03478105649919,1.03478105649919,1.03478105649919
"AC022483.1",0.513407054202986,0.69346621624342,0.603436635223203,0.603436635223203,0.603436635223203
"AC022743.1",0.63845614339826,0.946627784993338,0.792541964195799,0.792541964195799,0.792541964195799
"AC022762.2",1.40777658271356,1.61967402537172,1.51372530404264,1.51372530404264,1.51372530404264
"AC022893.1",1.06771640481095,1.37171428384335,1.21971534432715,1.21971534432715,1.21971534432715
"AC022968.1",1.19445430248529,2.39689490873588,1.79567460561058,1.79567460561058,1.79567460561058
"AC023141.12",0.278910354014027,0.394324399253543,0.336617376633785,0.336617376633785,0.336617376633785
"AC023141.8",0,0.962961893313263,0.481480946656632,0.481480946656632,0.481480946656632
"AC023157.1",0.271352640983492,0.644380914648638,0.457866777816065,0.457866777816065,0.457866777816065
"AC023424.1",0.255907098007413,0.440381613319565,0.348144355663489,0.348144355663489,0.348144355663489
"AC023424.2",0.251336142847571,0.366119789259617,0.308727966053594,0.308727966053594,0.308727966053594
"AC023538.1",0,0.623593214786068,0.311796607393034,0.311796607393034,0.311796607393034
"AC023796.1",1.62705608639164,2.14066974230488,1.88386291434826,1.88386291434826,1.88386291434826
"AC023983.2",0.918357741867175,2.48256138215075,1.70045956200896,1.70045956200896,1.70045956200896
"AC024257.2",0.787888241780464,0.620617393637397,0.70425281770893,0.70425281770893,0.70425281770893
"AC024560.3",2.19991759100389,2.36396622749513,2.28194190924951,2.28194190924951,2.28194190924951
"AC024587.1",0.312204807106858,0.462673112301316,0.387438959704087,0.387438959704087,0.387438959704087
"AC024896.1",3.06003677711029,3.32236519638401,3.19120098674715,3.19120098674715,3.19120098674715
"AC024940.6",0.805606143292144,1.70431342645463,1.25495978487339,1.25495978487339,1.25495978487339
"AC025035.1",0.307777558461387,0.395245683605928,0.351511621033658,0.351511621033658,0.351511621033658
"AC025166.1",0,0.906800647411893,0.453400323705947,0.453400323705947,0.453400323705947
"AC025175.1",1.61048275466847,1.82900110737844,1.71974193102346,1.71974193102346,1.71974193102346
"AC025254.1",0.26938799283514,0.51886672168647,0.394127357260805,0.394127357260805,0.394127357260805
"AC025259.2",1.45578753055082,1.77244088984157,1.61411421019619,1.61411421019619,1.61411421019619
"AC025262.2",0.814108630153638,1.15333864714283,0.983723638648233,0.983723638648233,0.983723638648233
"AC025459.1",0.27106199676919,0.386756395055203,0.328909195912197,0.328909195912197,0.328909195912197
"AC025754.2",0.0785409172622438,0.561401156235462,0.319971036748853,0.319971036748853,0.319971036748853
"AC026403.1",6.26461564724038,6.98741754434929,6.62601659579483,6.62601659579483,6.62601659579483
"AC026410.3",2.92819429927869,3.34896605238137,3.13858017583003,3.13858017583003,3.13858017583003
"AC026412.1",0.683362132402168,0.86417598348953,0.773769057945849,0.773769057945849,0.773769057945849
"AC026422.1",0.302401240008906,0.715589140608809,0.508995190308857,0.508995190308857,0.508995190308857
"AC026464.3",0.458850359636541,0.559418258952759,0.50913430929465,0.50913430929465,0.50913430929465
"AC026585.1",0,0.843806241475702,0.421903120737851,0.421903120737851,0.421903120737851
"AC026741.1",0.259130076128197,1.24868585059668,0.75390796336244,0.75390796336244,0.75390796336244
"AC026884.1",0.229574501474583,0.420208431539783,0.324891466507183,0.324891466507183,0.324891466507183
"AC027031.1",0.401008583311721,0.52482577200538,0.46291717765855,0.46291717765855,0.46291717765855
"AC027124.1",0,0.711292553892698,0.355646276946349,0.355646276946349,0.355646276946349
"AC027176.3",2.39009276954534,2.38684933710813,2.38847105332674,2.38847105332674,2.38847105332674
"AC027228.3",0.803001208092758,0.733043622523203,0.768022415307981,0.768022415307981,0.768022415307981
"AC027271.1",0.58808640810535,0.767954344121782,0.678020376113566,0.678020376113566,0.678020376113566
"AC027338.1",0.0832915013208612,0.444524514599907,0.263908007960384,0.263908007960384,0.263908007960384
"AC027373.1",2.28479812358311,2.44629420145247,2.36554616251779,2.36554616251779,2.36554616251779
"AC027682.6",0.510027496003157,0.633582401035721,0.571804948519439,0.571804948519439,0.571804948519439
"AC027688.2",0.749685691789676,1.10186987984744,0.925777785818558,0.925777785818558,0.925777785818558
"AC027801.5",0.50798003542989,0.645312609414993,0.576646322422441,0.576646322422441,0.576646322422441
"AC034229.1",1.39971246495555,1.24887718092095,1.32429482293825,1.32429482293825,1.32429482293825
"AC034229.4",0.696749353137882,0.561561786524818,0.62915556983135,0.62915556983135,0.62915556983135
"AC034236.3",0.0998174442401845,0.749785681858726,0.424801563049455,0.424801563049455,0.424801563049455
"AC037459.2",1.00405220695644,1.39526134864579,1.19965677780112,1.19965677780112,1.19965677780112
"AC044802.1",1.05265007065544,1.37288266841695,1.2127663695362,1.2127663695362,1.2127663695362
"AC046176.1",1.71185997813202,2.24194992764672,1.97690495288937,1.97690495288937,1.97690495288937
"AC051619.1",1.37241133847065,1.39438640655684,1.38339887251375,1.38339887251375,1.38339887251375
"AC055764.2",1.02853296085413,1.44537720794568,1.23695508439991,1.23695508439991,1.23695508439991
"AC060766.1",3.43339552930485,4.0499497952509,3.74167266227787,3.74167266227787,3.74167266227787
"AC060766.3",0.61715620627626,0.752027419097398,0.684591812686829,0.684591812686829,0.684591812686829
"AC060766.4",3.60733100494094,4.55710568119749,4.08221834306921,4.08221834306921,4.08221834306921
"AC060766.6",2.47207963565795,2.37976066948869,2.42592015257332,2.42592015257332,2.42592015257332
"AC060766.7",2.47606791022167,2.65082649346647,2.56344720184407,2.56344720184407,2.56344720184407
"AC060788.1",0.293534607592102,0.415073437530888,0.354304022561495,0.354304022561495,0.354304022561495
"AC060814.3",0.175458209306927,0.256266751784783,0.215862480545855,0.215862480545855,0.215862480545855
"AC061975.5",0.177660156391917,0.464071599330932,0.320865877861424,0.320865877861424,0.320865877861424
"AC063943.1",0.888455956268702,2.21776349697748,1.55310972662309,1.55310972662309,1.55310972662309
"AC063948.1",1.66272496938805,1.91560959244113,1.78916728091459,1.78916728091459,1.78916728091459
"AC063952.2",0.41262873106699,0.732751078839408,0.572689904953199,0.572689904953199,0.572689904953199
"AC066615.1",1.34968234117185,2.50490402818729,1.92729318467957,1.92729318467957,1.92729318467957
"AC067838.1",3.8998943163362,4.48241097749231,4.19115264691426,4.19115264691426,4.19115264691426
"AC068057.1",0.587305217295673,1.00570305247342,0.796504134884545,0.796504134884545,0.796504134884545
"AC068138.1",0,0.480739906652952,0.240369953326476,0.240369953326476,0.240369953326476
"AC068279.1",0.69947590791225,0.581914910121363,0.640695409016807,0.640695409016807,0.640695409016807
"AC068389.3",0.450244001558051,0.572519357470546,0.511381679514299,0.511381679514299,0.511381679514299
"AC068418.2",0.642006218479446,0.759816256389073,0.700911237434259,0.700911237434259,0.700911237434259
